column,importance
diffprevious_5.file.http_user_agent.http_x_forwarded_for.Id,3
diffprevious_5.file.http_user_agent.Id,3
diffprevious_5.pno.Id,3
diffprevious_5.remote_addr.http_referer.pno.Id,3
diffprevious_5.remote_addr.http_referer.http_user_agent.Id,2
diffprevious_5.file.http_x_forwarded_for.pno,2
diffprevious_5.remote_addr.http_referer.http_user_agent.http_x_forwarded_for.Id,2
time_second,2
diffprevious_5.remote_addr.http_user_agent,2
diffprevious_5.remote_addr.http_user_agent.Id,2
diffprevious_5.body_bytes_sent,2
diffprevious_5.remote_addr.http_referer.http_x_forwarded_for,2
diffprevious_5.http_user_agent.http_x_forwarded_for.pno,2
diffprevious_5.http_user_agent.http_x_forwarded_for.Id,2
diffprevious_5.http_user_agent.http_x_forwarded_for,2
diffprevious_5.http_referer.http_user_agent.Id,2
diffprevious_5.remote_addr.file.http_user_agent,2
diffprevious_5.remote_addr.http_referer,2
diffprevious_5.remote_addr.file.http_referer.Id,1
diffprevious_5.remote_addr.file.pno.Id,1
diffprevious_5.remote_addr.http_referer.http_x_forwarded_for.Id,1
diffprevious_5.remote_addr.file.http_referer.pno,1
diffprevious_5.file.http_referer.http_x_forwarded_for.Id,1
diffprevious_5.http_user_agent.pno.Id,1
diffprevious_5.file.http_referer.http_user_agent.pno.Id,1
diffprevious_5.remote_addr.file.http_referer,1
diffprevious_5.http_user_agent.http_x_forwarded_for.pno.Id,1
diffprevious_5.http_referer.pno.Id,1
diffprevious_5.file.http_user_agent.pno.Id,1
diffprevious_5.file.http_x_forwarded_for,1
diffprevious_5.file.http_x_forwarded_for.Id,1
diffprevious_5.remote_addr.file,1
diffprevious_5.http_referer.http_user_agent.pno.Id,1
diffprevious_5.http_referer.http_user_agent.http_x_forwarded_for.pno.Id,1
diffprevious_5.remote_addr.file.http_referer.http_x_forwarded_for.Id,0
diffprevious_5.file.http_referer.http_user_agent.http_x_forwarded_for.pno,0
diffprevious_5.remote_addr.http_referer.http_x_forwarded_for.pno,0
diffprevious_5.remote_addr.http_referer.http_x_forwarded_for.pno.Id,0
diffprevious_5.http_referer.pno,0
diffprevious_5.remote_addr.http_user_agent.http_x_forwarded_for.pno,0
diffprevious_5.file.http_referer.http_user_agent.http_x_forwarded_for.pno.Id,0
diffprevious_5.remote_addr.http_user_agent.http_x_forwarded_for.Id,0
diffprevious_5.remote_addr.http_user_agent.http_x_forwarded_for.pno.Id,0
diffprevious_5.file.http_x_forwarded_for.pno.Id,0
diffprevious_5.file.http_user_agent.http_x_forwarded_for.pno.Id,0
diffprevious_5.remote_addr.http_x_forwarded_for.pno,0
diffprevious_5.remote_addr.http_x_forwarded_for.pno.Id,0
diffprevious_5.file.http_user_agent.http_x_forwarded_for.pno,0
diffprevious_5.file.http_referer.http_x_forwarded_for.pno.Id,0
diffprevious_5.pno,0
diffprevious_5.remote_addr.http_referer.http_user_agent.http_x_forwarded_for.pno.Id,0
diffprevious_5.remote_addr.file.http_referer.http_x_forwarded_for.pno,0
diffprevious_5.remote_addr.file.http_user_agent.pno,0
diffprevious_5.remote_addr.file.http_referer.http_x_forwarded_for.pno.Id,0
diffprevious_5.remote_addr.file.http_referer.http_x_forwarded_for,0
diffprevious_5.remote_addr.file.http_referer.http_user_agent.pno.Id,0
diffprevious_5.remote_addr.file.http_referer.pno.Id,0
diffprevious_5.remote_addr.file.http_referer.http_user_agent.pno,0
diffprevious_5.remote_addr.file.http_user_agent.http_x_forwarded_for,0
diffprevious_5.remote_addr.file.http_user_agent.http_x_forwarded_for.Id,0
diffprevious_5.remote_addr.file.http_user_agent.http_x_forwarded_for.pno,0
diffprevious_5.remote_addr.file.http_user_agent.http_x_forwarded_for.pno.Id,0
diffprevious_5.remote_addr.file.http_user_agent.Id,0
diffprevious_5.remote_addr.file.http_user_agent.pno.Id,0
diffprevious_5.remote_addr.http_referer.http_user_agent.http_x_forwarded_for.pno,0
diffprevious_5.remote_addr.file.http_x_forwarded_for,0
diffprevious_5.remote_addr.file.http_x_forwarded_for.Id,0
diffprevious_5.remote_addr.file.http_x_forwarded_for.pno,0
diffprevious_5.remote_addr.file.http_x_forwarded_for.pno.Id,0
diffprevious_5.remote_addr.file.Id,0
diffprevious_5.remote_addr.file.pno,0
diffprevious_5.remote_addr.file.http_referer.http_user_agent.http_x_forwarded_for.pno.Id,0
diffprevious_5.file.http_referer.http_x_forwarded_for.pno,0
diffprevious_5.remote_addr.file.http_referer.http_user_agent.http_x_forwarded_for.Id,0
diffprevious_5.remote_addr.file.http_referer.http_user_agent.http_x_forwarded_for,0
diffprevious_5.remote_addr.file.http_referer.http_user_agent.http_x_forwarded_for.pno,0
